ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x74,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320653116,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320653160,          0,         30, "hdv::api", 0x74, 0x0
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x78,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320655921,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320655965,          0,         30, "hdv::api", 0x78, 0x3C
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x7c,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320658726,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320658772,          0,         30, "hdv::api", 0x7C, 0x4
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x6c,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320662175,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320662228,          0,         30, "hdv::api", 0x6C, 0x0
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x68,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320665057,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320665103,          0,         30, "hdv::api", 0x68, 0x4
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x64,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320667864,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320667907,          0,         30, "hdv::api", 0x64, 0x38
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x60,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320671013,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320671058,          0,         30, "hdv::api", 0x60, 0x0
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x64,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320673850,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320673893,          0,         30, "hdv::api", 0x64, 0x38
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x68,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320676662,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320676708,          0,         30, "hdv::api", 0x68, 0x4
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x84,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320679709,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320679758,          0,         30, "hdv::api", 0x84, 0x0
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x88,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320683019,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320683067,          0,         30, "hdv::api", 0x88, 0x40
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x8c,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320685879,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320685923,          0,         30, "hdv::api", 0x8C, 0x28
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x4,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320691516,          0,         30, "pci_core::cfg_space_emu"
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x4 -> value=0x100002,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320691548,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320691586,          0,         30, "hdv::api", 0x4, 0x100002
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x4,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320694504,          0,         30, "pci_core::cfg_space_emu"
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0x4 -> value=0x100002,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320694535,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320694564,          0,         30, "hdv::api", 0x4, 0x100002
ConfigSpaceCommonHeaderEmulator: write_u32 offset=0x4 val=0x100006,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320694814,          0,         30, "pci_core::cfg_space_emu"
Write config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320694854,          0,         30, "hdv::api", 0x4, 0x100006
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0xc,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320697551,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320697592,          0,         30, "hdv::api", 0xC, 0x0
ConfigSpaceCommonHeaderEmulator: read_u32 offset=0xc,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320700397,          0,         30, "pci_core::cfg_space_emu"
Read config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320700438,          0,         30, "hdv::api", 0xC, 0x0
ConfigSpaceCommonHeaderEmulator: write_u32 offset=0xc val=0x4000,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320700685,          0,         30, "pci_core::cfg_space_emu"
Write config space,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320700722,          0,         30, "hdv::api", 0xC, 0x4000
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320703979,          0,         30, "hdv::api", "HDV_PCI_BAR0", 0x14, 0x1, "[0]"
Read device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320707146,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x14, 0x1, "[0]"
Microsoft-Windows-Hyper-V-VfpExt,          0,          116,          0,         16,          4,          0,          0, 0x0000000000000004, 0x00000B70, 0x00000280,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320709192,          0,          0,        2, "inbound ", "MPSSVC_VFP_LAYER_FW", "fe80::501c:9538:fdc9:6fd3", "ff02::1:2",    546,    547, 17, false, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5",        0
Microsoft-Windows-Hyper-V-VfpExt,          0,          102,          0,         16,          4,          0,          0, 0x0000000000000004, 0x00000B70, 0x00000280,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320709575,          0,          0,        2, "outbound ", "MPSSVC_VFP_LAYER_FW", "MPSSVC_VFP_GROUP_IPV6_OUT", "MPSSVC_DEFAULT_RULE_OUTBOUND_PU..438A-A0B2-2B479E8F2E90}_DEFAULT", "Allow ", "ff02::1:2", "fe80::501c:9538:fdc9:6fd3",    547,    546, 17, false, STATUS_SUCCESS, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5",        0, 3758120960
Microsoft-Windows-Hyper-V-VfpExt,          0,          401,          0,         16,          4,          0,          0, 0x0000000000001000, 0x00000B70, 0x00000280,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320709590,          0,          0,        2, "outbound ", "MPSSVC_VFP_LAYER_FW", "MPSSVC_VFP_GROUP_IPV6_OUT", "MPSSVC_DEFAULT_RULE_OUTBOUND_PU..438A-A0B2-2B479E8F2E90}_DEFAULT", "Allow ", "ff02::1:2", "fe80::501c:9538:fdc9:6fd3",    547,    546, 17, false, STATUS_SUCCESS, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5",        0, 3758120960
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x00000B70, 0x00000280,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320709721,          0,          0, DataSize=8602
Microsoft-Windows-Hyper-V-VfpExt,          0,          601,          0,         16,          4,          0,          0, 0x0000000000080000, 0x00000B70, 0x00000280,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320709721,          0,          0,        2, "outbound ", 0, 0,                0,        0, 0, "None", "", "", "::", "::",        0,        0, "None", "", "", "::", "::",        0,        0, 17, "33-33-00-01-00-02", "00-15-5D-83-86-D1", "ff02::1:2", "fe80::501c:9538:fdc9:6fd3",    547,    546, false, "NULL", "NULL", "TniAction=Ignore, VlanIdAction=Ignore, MssDeltaAction=Ignore, MacHeaderAction=Ignore, IpHeaderAction=Ignore, TransportHeaderAction=Ignore", "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", 0xFFFFE70BAC8C1028, 0, 0, 0, 0, 0
Microsoft-Windows-Hyper-V-VfpExt,          0,          601,          0,         16,          4,          0,          0, 0x0000000000080000, 0x00000B70, 0x00000280,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320709783,          0,          0,        2, "inbound ", 1, 0,                0,        0, 0, "None", "", "", "::", "::",        0,        0, "None", "", "", "::", "::",        0,        0, 17, "00-15-5D-83-86-D1", "33-33-00-01-00-02", "fe80::501c:9538:fdc9:6fd3", "ff02::1:2",    546,    547, false, "NULL", "NULL", "TniAction=Ignore, VlanIdAction=Ignore, MssDeltaAction=Ignore, MacHeaderAction=Ignore, IpHeaderAction=Ignore, TransportHeaderAction=Ignore", "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", 0xFFFFE70BAC8C2208, 0, 0, 0, 0, 0
Microsoft-Windows-Hyper-V-VfpExt,          0,          111,          0,         16,          4,          0,          0, 0x0000000000000004, 0x00000B70, 0x00000280,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320709805,          0,          0,        2, "inbound ", STATUS_SUCCESS, "fe80::501c:9538:fdc9:6fd3", "ff02::1:2",    546,    547, 17, false, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5",        0,        0
Read device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320710471,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x14, 0x1, "[0]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320712880,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x14, 0x1, "[1]"
Read device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320716717,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x14, 0x1, "[1]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320718709,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x14, 0x1, "[3]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320720674,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x0, 0x4, "[0, 0, 0, 0]"
Read device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320722593,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x4, 0x4, "[0, 0, 0, 48]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320725072,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x0, 0x4, "[1, 0, 0, 0]"
Read device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320727060,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x4, 0x4, "[5, 0, 0, 0]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320729539,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x0, 0x4, "[2, 0, 0, 0]"
Read device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320736070,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x4, 0x4, "[0, 0, 0, 0]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320738662,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x0, 0x4, "[3, 0, 0, 0]"
Read device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320741087,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x4, 0x4, "[0, 0, 0, 0]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320743367,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x8, 0x4, "[0, 0, 0, 0]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320746461,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0xC, 0x4, "[0, 0, 0, 48]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320748664,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x8, 0x4, "[1, 0, 0, 0]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320751439,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0xC, 0x4, "[5, 0, 0, 0]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320754096,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x8, 0x4, "[2, 0, 0, 0]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320761993,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0xC, 0x4, "[0, 0, 0, 0]"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320765920,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x8, 0x4, "[3, 0, 0, 0]"
Microsoft-Windows-Hyper-V-VfpExt,          0,          704,          0,         16,          5,          0,          0, 0x0000000000400000, 0x00000CF4, 0x00000A44,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320767234,          0,         30, "790E58B4-7939-4434-9358-89AE7DDBE87E",        2, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5",   4869,     3316, 0xFFFFE70BA9E3C7C0, STATUS_SUCCESS
Microsoft-Windows-Hyper-V-VfpExt,          0,          701,          0,         16,          5,          0,          0, 0x0000000000400000, 0x00000CF4, 0x00000A44,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320767739,          0,         30, "CoreNet-ICMP6-LD-Out_LOCAL", "AddObject ", "Rule ", 1,   8195,        2, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", STATUS_SUCCESS, "No failure ",        1, "Core Networking - Multicast Listener Done (ICMPv6-Out)"
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320768308,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0xC, 0x4, "[0, 0, 0, 0]"
Read device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320770865,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x14, 0x1, "[3]"
Microsoft-Windows-Hyper-V-VfpExt,          0,          702,          0,         16,          5,          0,          0, 0x0000000000400000, 0x00000CF4, 0x00000A44,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320771818,          0,         30, "790E58B4-7939-4434-9358-89AE7DDBE87E",        2, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5",      0,     3316, 0xFFFFE70BA9E3C7C0, STATUS_SUCCESS
Write device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320773029,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x14, 0x1, "[11]"
Microsoft-Windows-Hyper-V-VfpExt,          0,          704,          0,         16,          5,          0,          0, 0x0000000000400000, 0x00000CF4, 0x00000A44,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320773083,          0,         30, "790E58B4-7939-4434-9358-89AE7DDBE87E",        2, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5",   4869,     3316, 0xFFFFE70BA9E3C7C0, STATUS_SUCCESS
Microsoft-Windows-Hyper-V-VfpExt,          0,          701,          0,         16,          5,          0,          0, 0x0000000000400000, 0x00000CF4, 0x00000A44,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320773228,          0,         30, "CoreNet-ICMP6-LQ-Out_LOCAL", "AddObject ", "Rule ", 1,   8195,        2, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", STATUS_SUCCESS, "No failure ",        1, "Core Networking - Multicast Listener Query (ICMPv6-Out)"
Read device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320775061,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x14, 0x1, "[11]"
Microsoft-Windows-Hyper-V-VfpExt,          0,          702,          0,         16,          5,          0,          0, 0x0000000000400000, 0x00000CF4, 0x00000A44,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320776008,          0,         30, "790E58B4-7939-4434-9358-89AE7DDBE87E",        2, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5",      0,     3316, 0xFFFFE70BA9E3C7C0, STATUS_SUCCESS
Microsoft-Windows-Hyper-V-VfpExt,          0,          704,          0,         16,          5,          0,          0, 0x0000000000400000, 0x00000CF4, 0x00000A44,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320776526,          0,         30, "790E58B4-7939-4434-9358-89AE7DDBE87E",        2, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5",   4869,     3316, 0xFFFFE70BA9E3C7C0, STATUS_SUCCESS
Microsoft-Windows-Hyper-V-VfpExt,          0,          701,          0,         16,          5,          0,          0, 0x0000000000400000, 0x00000CF4, 0x00000A44,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320776664,          0,         30, "CoreNet-ICMP6-LR-Out_LOCAL", "AddObject ", "Rule ", 1,   8195,        2, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", STATUS_SUCCESS, "No failure ",        1, "Core Networking - Multicast Listener Report (ICMPv6-Out)"
Read device registers,          0,            0,          0,         11,          5,          0,          0, 0x0000000000000000, 0x00000ADC, 0x00000CBC,                    2,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320776795,         15,         30, "hdv::api", "HDV_PCI_BAR0", 0x15, 0x1, "[1]"
Microsoft-Windows-Hyper-V-VfpExt,          0,          702,          0,         16,          5,          0,          0, 0x0000000000400000, 0x00000CF4, 0x00000A44,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320778817,          0,         30, "790E58B4-7939-4434-9358-89AE7DDBE87E",        2, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5",      0,     3316, 0xFFFFE70BA9E3C7C0, STATUS_SUCCESS
Microsoft-Windows-Hyper-V-VfpExt,          0,          704,          0,         16,          5,          0,          0, 0x0000000000400000, 0x00000CF4, 0x00000A44,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320779317,          0,         30, "790E58B4-7939-4434-9358-89AE7DDBE87E",        2, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5",   4869,     3316, 0xFFFFE70BA9E3C7C0, STATUS_SUCCESS
Microsoft-Windows-Hyper-V-VfpExt,          0,          701,          0,         16,          5,          0,          0, 0x0000000000400000, 0x00000CF4, 0x00000A44,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346320779412,          0,         30, "CoreNet-ICMP6-LR2-Out_LOCAL", "AddObject ", "Rule ", 1,   8195,        2, "CBAA8ECC-A3D3-40E2-B229-1B69BFF9A5C5", STATUS_SUCCESS, "No failure ",        1, "Core Networking - Multicast Listener Report v2 (ICMPv6-Out)"
